alpha_id,expression,settings_json,region,universe,delay,neutralization,decay,truncation,sharpe,fitness,turnover,returns,drawdown,margin,date_created,new_alpha_id,resim_status
0meQr8O1,"group_rank(fnd6_newa2v1300_rdipa/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.08,1.7,1.54,0.042,0.1032,0.094,0.004915,2026-07-03T13:25:52Z,3xWC6H9uX4VwaOeNKrK4KNk,DONE
0mejvjrk,"group_rank(ts_mean((fnd6_cptmfmq_dlttq/cap), 63), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.08,1.33,1.23,0.0138,0.1071,0.0889,0.015556,2026-07-03T13:25:52Z,,SKIP:below_threshold
0mexw8Av,"group_rank(ts_delta(fnd6_fopox, 21)/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.31,1.01,0.0859,0.0739,0.0842,0.001719,2026-07-03T13:25:52Z,,SKIP:below_threshold
0mezoP2q,"group_rank(ts_rank(ts_mean(actual_eps_value_quarterly/cap, 5), 252), industry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 2, ""neutralization"": ""INDUSTRY"", ""truncation"": 0.0900002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,INDUSTRY,2,0.0900002,1.61,1.25,0.0812,0.0758,0.0703,0.001866,2026-07-03T13:25:52Z,Kgn3l5qj4l5bKPlthN0JJW,DONE
1YaGwWoR,"group_rank(ts_delta(fnd6_cisecgl, 42)/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.53,1.16,0.0689,0.0723,0.0598,0.002099,2026-07-03T13:25:52Z,,SKIP:below_threshold
1YaK1KMX,"group_rank(sales_estimate_count, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800001, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800001,1.89,1.19,0.0348,0.0499,0.0303,0.002865,2026-07-03T13:25:52Z,YFSJJ4WD4Pa9Zq1stlbXNv,DONE
1YaKg7XK,"group_rank((fnd6_acox/cap), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800001, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800001,1.27,1.04,0.0274,0.0832,0.0893,0.006073,2026-07-03T13:25:52Z,,SKIP:below_threshold
1YaKgGLz,"group_rank(ts_delta(fnd6_newqv1300_lcoq, 42)/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800003, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800003,1.69,1.04,0.1237,0.0474,0.035,0.000766,2026-07-03T13:25:52Z,3ky8CeaZ84IkaRbAEE2CRmT,DONE
1YaLQxnk,"ts_rank(operating_income / cap,252) - 0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""NONE"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31"", ""testPeriod"": ""P1Y""}",USA,TOP3000,1,NONE,0,0.08,1.39,1.68,0.1104,0.1834,0.1297,0.003321,2026-07-03T13:25:52Z,,SKIP:below_threshold
1YaNnvqk,"ts_rank((fnd6_cptnewqv1300_oibdpq/cap), 63)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 8, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0300002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,8,0.0300002,1.42,1.05,0.1145,0.068,0.05,0.001188,2026-07-03T13:25:52Z,,SKIP:below_threshold
1YaONJ86,"group_rank((fnd6_drlt/cap), industry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.08,1.92,1.37,0.0186,0.064,0.0372,0.006881,2026-07-03T13:25:52Z,3Og8A869C4rdc3w4jkplSmd,DONE
1YaOnMMz,"group_rank(ts_delta(fnd6_xrent, 21)/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.55,1.1,0.0564,0.063,0.0584,0.002236,2026-07-03T13:25:52Z,,SKIP:below_threshold
1YaRqGAK,"group_rank((debt_st/cap) - (sales_growth/cap), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.38,1.09,0.0412,0.078,0.0556,0.003785,2026-07-03T13:25:52Z,,SKIP:below_threshold
1YaZjOLk,"group_rank((sales/cap), industry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.25,1.22,0.0412,0.1187,0.1493,0.005759,2026-07-03T13:25:52Z,,SKIP:below_threshold
1YamgQ3M,"group_rank(fnd6_dlto/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.08,1.59,1.46,0.03,0.1052,0.0666,0.007022,2026-07-03T13:25:52Z,,FAIL:poll_timeout
1YamnJxJ,"group_rank(debt/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.08,1.31,1.13,0.0413,0.0922,0.0783,0.004459,2026-07-03T13:25:52Z,,SKIP:below_threshold
1YanNM2M,"group_rank(liabilities/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.27,1.19,0.0365,0.1089,0.1088,0.005966,2026-07-03T13:25:52Z,,SKIP:below_threshold
1YangoAQ,"group_rank(ts_delta(cashflow, 63)/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800003, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800003,1.55,1.17,0.063,0.0711,0.0764,0.002259,2026-07-03T13:25:52Z,,SKIP:below_threshold
2raG5e6P,"group_rank(ts_mean((fnd6_mrcta/cap), 252), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.41,1.14,0.0116,0.0816,0.0643,0.014117,2026-07-03T13:25:52Z,,SKIP:below_threshold
2raa8WoJ,"group_rank(fnd6_acox/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800001, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800001,1.27,1.04,0.0274,0.0832,0.0893,0.006073,2026-07-03T13:25:52Z,,SKIP:below_threshold
2raar3Nb,"group_rank(fnd6_txo/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800001, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800001,1.54,1.15,0.042,0.0692,0.0543,0.003294,2026-07-03T13:25:52Z,,SKIP:below_threshold
3qa0aR8Q,"group_rank(ts_mean((fnd6_drlt/cap), 20), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.69,1.12,0.013,0.0547,0.0382,0.008443,2026-07-03T13:25:52Z,2xyc1Z4ek53hbSb9uwPrBwl,DONE
3qa1jAGQ,"group_rank(ts_mean((cogs/cap), 252), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800001, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800001,1.28,1.12,0.012,0.096,0.1289,0.016004,2026-07-03T13:25:52Z,,SKIP:below_threshold
3qa6WQWP,"group_rank(debt/cap, subindustry)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,4,0.08,1.28,1.09,0.033,0.0903,0.0793,0.005471,2026-07-03T13:25:52Z,,SKIP:below_threshold
3qa6XG1e,"group_rank(fnd6_dd3/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.08,1.48,1.07,0.0244,0.0658,0.0439,0.005392,2026-07-03T13:25:52Z,,SKIP:below_threshold
3qaa2KnO,"group_rank(liabilities/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.27,1.19,0.0365,0.1089,0.1088,0.005966,2026-07-03T13:25:52Z,,SKIP:below_threshold
58a67Y6n,"group_rank(debt_lt/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,4,0.08,1.37,1.28,0.0259,0.1094,0.0879,0.008457,2026-07-03T13:25:52Z,,SKIP:below_threshold
58a6ppdo,"group_rank(fnd6_acodo/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.08,1.25,1.02,0.0277,0.0835,0.0926,0.006036,2026-07-03T13:25:52Z,,SKIP:below_threshold
58aEX39N,"group_rank((fnd6_mrcta/cap) - (fnd6_acdo/cap), industry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.29,1.04,0.0322,0.0809,0.0606,0.005033,2026-07-03T13:25:52Z,,SKIP:below_threshold
58ajjPrJ,"group_rank(ts_mean((fnd6_dvpa/cap), 63), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800003, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800003,1.59,1.44,0.0288,0.1027,0.0677,0.007142,2026-07-03T13:25:52Z,1BJlLb3Fs4FXahr2lMimzxh,DONE
58aqAaq5,"group_rank(fnd6_ivaco/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800001, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800001,1.73,1.21,0.0202,0.0615,0.0281,0.006089,2026-07-03T13:25:52Z,8p1fPaoB4FFary10ilfYCj7,DONE
58arwLrN,"group_rank(ts_delta(fnd6_mrc5, 126)/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.6,1.1,0.0426,0.0591,0.0308,0.002772,2026-07-03T13:25:52Z,3yLrLna734Vtcxs1wjy3xps,DONE
6Xa02R7O,"group_rank((fnd6_fatl/cap), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800001, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800001,1.26,1.01,0.0303,0.08,0.0827,0.005289,2026-07-03T13:25:52Z,,SKIP:below_threshold
6Xa0jo8P,"group_rank((fnd6_rea/cap), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800001, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800001,1.45,1.12,0.0387,0.0748,0.0553,0.003866,2026-07-03T13:25:52Z,,SKIP:below_threshold
6XaAOk6G,"group_rank(ts_mean((fnd6_cptnewqv1300_dlttq/cap), 63), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.08, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.08,1.32,1.22,0.0139,0.1067,0.0889,0.015405,2026-07-03T13:25:52Z,,SKIP:below_threshold
6XaGkZEG,"group_rank(ts_delta(operating_income, 126)/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800003, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800003,1.42,1.01,0.0564,0.0628,0.1135,0.00223,2026-07-03T13:25:52Z,,SKIP:below_threshold
6XaGlNqE,"group_rank(ts_delta(fnd6_adesinda_curcd, 63)/cap, subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800003, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800003,1.51,1.87,0.0357,0.1924,0.2116,0.010789,2026-07-03T13:25:52Z,,SKIP:below_threshold
6XaKAwl7,"group_rank((sales/cap), subindustry)-0.5","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.0800002, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.0800002,1.28,1.2,0.0357,0.1102,0.1402,0.006175,2026-07-03T13:25:52Z,,SKIP:below_threshold
